Date,Regime,gate_value,oil_return,slope
2009-09-10,0,0.0,0.009495951819597562,-0.0027797081306463215
2009-09-11,1,1.0,-0.036949493076499404,0.056244591866166586
2009-09-14,1,1.0,-0.006946482346499742,0.07609642753412714
2009-09-15,1,1.0,0.02792477575330485,0.06199689309419574
2009-09-16,1,1.0,0.023586328196946397,0.06965517241379307
2009-09-17,1,1.0,-0.00027590012590514534,0.08360927152317883
2009-09-18,0,0.0,-0.007339228401347118,0.10451702571230015
2009-09-21,1,1.0,-0.031197392085871828,0.13091482649842287
2009-09-22,1,1.0,0.024923408452456934,0.1332867132867133
2009-09-23,1,1.0,-0.03936617827827421,0.1757346523130637
2009-09-24,1,1.0,-0.044623703185614504,0.21858837846060247
2009-09-25,1,1.0,0.0025826068285551428,0.1926869974207253
2009-09-28,1,1.0,0.01176484157958643,0.1913330334382967
2009-09-29,1,1.0,-0.0019512201312616936,0.1627103365384615
2009-09-30,1,1.0,0.056941376400138216,0.13312517740562035
2009-10-01,0,0.0,0.0029759817896714592,0.09013725767652475
2009-10-02,1,1.0,-0.012387144934436227,0.11862464183381091
2009-10-05,1,1.0,0.006568637069354195,0.13265015656134346
2009-10-06,1,1.0,0.006384358778468352,0.13562438127563292
2009-10-07,0,0.0,-0.015822438275775487,0.1442528735632185
2009-10-08,0,0.0,0.02958670052440699,0.0796484865392664
2009-10-09,0,0.0,0.0008365867749497147,0.10717770034843202
2009-10-12,0,0.0,0.020553865166579366,0.07878208629164406
2009-10-13,0,0.0,0.01167381249573129,0.06828609986504727
2009-10-14,0,0.0,0.014735698653752965,0.0272606382978723
2009-10-15,0,0.0,0.030771658666753687,-0.015602836879432544
2009-10-16,0,0.0,0.01268515952731586,0.00471097529921047
2009-10-19,0,0.0,0.011771542802224325,-0.004907512268780679
2009-10-20,0,0.0,-0.007578664542188443,0.008621782680359992
2009-10-21,0,0.0,0.027018529062734293,-0.043934345304208346
2009-10-22,0,0.0,-0.0025949968223064252,-0.04936896807720855
2009-10-23,0,0.0,-0.008823769423302147,-0.045187866683310506
2009-10-26,1,1.0,-0.018901772421360333,-0.047449433914260326
2009-10-27,1,1.0,0.010628975177059838,-0.02769037130270614
2009-10-28,0,0.0,-0.02627031970035729,-0.018607055175087192
2009-10-29,1,1.0,0.031167058720840808,-0.03319138276553113
2009-10-30,1,1.0,-0.0356998645133384,0.017523364485981234
2009-11-02,1,1.0,0.013409174614966895,-0.0186987704918032
2009-11-03,1,1.0,0.019028862893945543,-0.03970846946468958
2009-11-04,1,1.0,0.00900681595393333,-0.06089663760896639
2009-11-05,1,1.0,-0.008253141756720414,-0.07219989954796585
2009-11-06,1,1.0,-0.02852969860031407,-0.06214470284237729
2009-11-09,1,1.0,0.02601523914123568,-0.11039778449144004
2009-11-10,1,1.0,-0.0054275930022751745,-0.10720162004809515
2009-11-11,1,1.0,0.0018966939997230646,-0.11748357756442644
2009-11-12,1,1.0,-0.02442420495651014,-0.10058252427184461
2009-11-13,1,1.0,-0.011849868460771068,-0.0749279538904899
2009-11-16,1,1.0,0.033110915215859946,-0.07945760993536936
2009-11-17,1,1.0,0.0021520357694725625,-0.08219524532119372
2009-11-18,1,1.0,0.005925756481379725,-0.07856693903205532
2009-11-19,1,1.0,-0.026494990139984697,-0.06144313927972125
2009-11-20,1,1.0,-0.008295575764267647,-0.043602759338799875
2009-11-23,0,0.0,-0.004435175545768947,-0.006013858020656213
2009-11-24,0,0.0,-0.02127318116443802,0.026041666666666706
2009-11-25,1,1.0,0.031160083608518397,0.018381877022653745
2009-11-27,1,1.0,-0.01697168673607289,0.038446346280447685
2009-11-30,1,1.0,0.016194685919980606,0.02798289933929261
2009-12-01,1,1.0,0.015426453238868452,0.012756729174639622
2009-12-02,1,1.0,-0.022838228928127816,0.06395197076481325
2009-12-03,1,1.0,-0.002613697253749104,0.06961528395707921
2009-12-04,0,0.0,-0.013304549804198266,0.10224108208460428
2009-12-07,0,0.0,-0.020362391413999318,0.1178779266477195
2009-12-08,0,0.0,-0.017750329503806977,0.13982642237222745
2009-12-09,0,0.0,-0.026806016593986327,0.16796377529361828
2009-12-10,0,0.0,-0.001841229894856957,0.14530762687836687
2009-12-11,0,0.0,-0.009686685429220123,0.14028056112224446
2009-12-14,0,0.0,-0.005454298005781716,0.14205526770293594
2009-12-15,1,1.0,0.01627444912733615,0.10393656188048696
2009-12-16,0,0.0,0.02820234379279742,0.08727973568281942
2009-12-17,0,0.0,-0.0008263325081136557,0.06668503720033071
2009-12-18,0,0.0,0.00987120710768144,0.03465211459754443
2009-12-21,0,0.0,-0.00808168223064043,0.02118003025718617
2009-12-22,0,0.0,0.010534333684959542,0.019324986390854677
2009-12-23,0,0.0,0.03411473889342023,-0.01788767591740102
2009-12-24,0,0.0,0.010467189639198179,-0.04152023948978261
2009-12-28,0,0.0,0.02366669946160751,-0.06419219524596412
2009-12-29,0,0.0,0.002539039068748459,-0.07632813490554088
2009-12-30,0,0.0,0.006067519562518481,-0.062255828607435386
2009-12-31,0,0.0,0.0005039687646039637,-0.027459377755384894
2010-01-04,0,0.0,0.026475973177447317,-0.055937193326791
2010-01-05,0,0.0,0.002695089221661935,-0.10533398580866161
2010-01-06,0,0.0,0.01674186865484086,-0.14400866217516842
2010-01-07,0,0.0,-0.006275666264039716,-0.12990314769975775
2010-01-08,1,1.0,0.0016934805063331477,-0.10913705583756347
2010-01-11,0,0.0,-0.0024201367088294975,-0.09764962442452146
2010-01-12,1,1.0,-0.021429828832818517,-0.06882039856417876
2010-01-13,0,0.0,-0.014085617738119222,-0.06967110218428317
2010-01-14,0,0.0,-0.0038991307810801474,-0.029867674858222944
2010-01-15,0,0.0,-0.017672572333057978,-0.008850692662904025
2010-01-19,1,1.0,0.012998781219143352,-0.00012661433274253122
2010-01-20,0,0.0,-0.019949510709001358,0.030353913717385616
2010-01-21,0,0.0,-0.020619287202735703,0.055379746835443076
2010-01-22,0,0.0,-0.021188080263957423,0.058720538720538715
2010-01-25,1,1.0,0.008716112840364778,0.06475300400534037
2010-01-26,0,0.0,-0.0030754854755635037,0.044462300790143204
2010-01-27,1,1.0,-0.013890048682733254,0.0825638240086909
2010-01-28,0,0.0,-0.0002716284140020315,0.06913882097256166
2010-01-29,0,0.0,-0.010514195309661344,0.09293067947838038
2010-02-01,1,1.0,0.02118780876795607,0.08735385028893966
2010-02-02,1,1.0,0.03693864091155458,0.03885507058671157
2010-02-03,1,1.0,-0.0032431759632733847,0.05899168399168408
2010-02-04,1,1.0,-0.051047127074591234,0.11923971010529194
2010-02-05,1,1.0,-0.027448354746998298,0.145467322557976
2010-02-08,1,1.0,0.010068606944489961,0.14192291637679127
2010-02-09,1,1.0,0.02527954372084611,0.1138244471577805
2010-02-10,1,1.0,0.010392157767614424,0.091031149301826
2010-02-11,1,1.0,0.010019454603318486,0.06061411670875983
2010-02-12,0,0.0,-0.014999611608862758,0.10309000134934558
2010-02-16,0,0.0,0.037995171892332556,0.07729280332553913
2010-02-17,0,0.0,0.0037601340898923276,0.06328458651481818
2010-02-18,0,0.0,0.021762251563997193,0.02038748891984297
2010-02-19,0,0.0,0.010079460413548551,0.01867870126614027
2010-02-22,0,0.0,0.0033790157924946797,0.020489755122438787
2010-02-23,0,0.0,-0.018027591909867628,0.021371326803205786
2010-02-24,0,0.0,0.014397823859288903,0.006269592476489028
2010-02-25,0,0.0,-0.02231612832254737,0.02256699576868836
2010-02-26,0,0.0,0.0219398820021874,0.02759658805820375
2010-03-01,0,0.0,-0.012750283190235199,0.043577690255367896
2010-03-02,0,0.0,0.011495105417812533,0.048103491585028864
2010-03-03,0,0.0,0.01607210824757694,0.04474107032505258
2010-03-04,0,0.0,-0.008689230440915165,0.07667373145493088
2010-03-05,0,0.0,0.015954824867983955,0.06184049079754609
2010-03-08,0,0.0,0.00428528357032686,0.04630421502748939
2010-03-09,0,0.0,-0.004285283570326826,0.04503067484662579
2010-03-10,0,0.0,0.006969521394803087,0.030827342512489354
2010-03-11,0,0.0,0.00036547481676236354,0.02399512789281363
2010-03-12,0,0.0,-0.010284125898801724,0.031257691361063156
2010-03-15,0,0.0,-0.018255707239391107,0.07306680035092114
2010-03-16,1,1.0,0.024267626457173036,0.04281345565749235
2010-03-17,1,1.0,0.014331068685749697,0.0004823344989749432
2010-03-18,1,1.0,-0.009328312842809699,-0.007789678675754632
2010-03-19,1,1.0,-0.019418085857101513,0.029784065524944225
2010-03-22,1,1.0,0.0084034107963796,0.018705390105833077
2010-03-23,1,1.0,0.005155283296829489,0.01481390793339855
2010-03-24,0,0.0,-0.01716409365981748,0.05044214721634072
2010-03-25,1,1.0,-0.0004983181864674844,0.04922118380062309
2010-03-26,0,0.0,-0.0062500203451712946,0.033605015673981276
2010-03-29,1,1.0,0.026846419626243723,0.015869140624999965
2010-03-30,1,1.0,0.002681947237214867,0.036888239590942305
2010-03-31,1,1.0,0.01582254157943156,0.03139604553624913
2010-04-01,1,1.0,0.012858850832992276,0.01963799834378323
2010-04-05,0,0.0,0.02141810470577019,-0.042033348772579845
2010-04-06,0,0.0,0.0020821291501321743,-0.07557198983129196
2010-04-07,0,0.0,-0.010454271075256743,-0.09878561419897237
2010-04-08,0,0.0,-0.0055032045684924764,-0.11823411999530359
2010-04-09,0,0.0,-0.006714992540812048,-0.09113475177304958
2010-04-12,0,0.0,-0.006284481464972154,-0.09159034138218139
2010-04-13,0,0.0,-0.003216777659168047,-0.09725536992840085
2010-04-14,0,0.0,0.0214858932287628,-0.1312777388460641
2010-04-15,1,1.0,-0.004330784553173973,-0.16
2010-04-16,1,1.0,-0.027109019487432235,-0.1553573580812342
2010-04-19,1,1.0,-0.017630707761724537,-0.14892051030421985
2010-04-20,1,1.0,0.017751225990252497,-0.15750783321282244
2010-04-21,1,1.0,-0.0024131285841355776,-0.1751630828702585
2010-04-22,1,1.0,0.0013279412828485753,-0.1792737362769936
2010-04-23,1,1.0,0.017341820714978876,-0.19101256817642873
2010-04-26,0,0.0,-0.0016613270701327698,-0.2306413301662708
2010-04-27,1,1.0,-0.021245472923144885,-0.1323547252214001
2010-04-28,1,1.0,0.009538255229658866,-0.10406152367219415
2010-04-29,1,1.0,0.02316155559819437,-0.1311494657743337
2010-04-30,1,1.0,0.010511659508393528,-0.15533867782037866
2010-05-03,1,1.0,0.0013932429979247472,-0.15442626754843952
2010-05-04,1,1.0,-0.04097186845721624,-0.09802973528345219
2010-05-05,1,1.0,-0.03355565852820992,-0.10712499999999991
2010-05-06,1,1.0,-0.035886278564408805,-0.07294635916040437
2010-05-07,0,0.0,-0.02731979733938385,-0.04287616511318241
2010-05-10,1,1.0,0.023555270274000423,-0.0326440369358825
2010-05-11,1,1.0,-0.006785880143796625,-0.011653790755532283
2010-05-12,1,1.0,-0.00947250866592783,-0.023265036351619365
2010-05-13,1,1.0,-0.016930351737441132,0.00820112933584296
2010-05-14,1,1.0,-0.037952359478075536,0.07303449238933116
2010-05-17,0,0.0,-0.021597282390712447,0.108304794520548
2010-05-18,0,0.0,-0.010038805086532435,0.10723551455750935
2010-05-19,0,0.0,0.00761005898229023,0.1039908453726221
2010-05-20,0,0.0,-0.023591802597653845,0.14001171646162863
2010-05-21,0,0.0,-0.0036681135692704014,0.1340585036013524
2010-05-24,0,0.0,0.002935566470362922,0.11241389418144514
2010-05-25,1,1.0,-0.051887437084149085,0.17258413090460006
2010-05-26,1,1.0,0.09898021712207546,0.09689597315436252
2010-05-27,1,1.0,0.04162703951207723,0.04962446351931334
2010-05-28,1,1.0,-0.007539077173165975,0.026081081081081172
2010-06-01,1,1.0,-0.017723708664696,0.03975240715268226
2010-06-02,1,1.0,0.002472868412228994,0.0009604829857300686
2010-06-03,0,0.0,0.023594314841309107,-0.0343071562583758
2010-06-04,0,0.0,-0.043690618626130696,0.007419851602967757
2010-06-07,0,0.0,0.0016785568355787415,0.03494060097833683
2010-06-08,0,0.0,0.0046015559128983015,0.049805230940456295
2010-06-09,0,0.0,0.03418902658156563,0.02285560634579192
2010-06-10,0,0.0,0.014680632003425629,-0.007286698463169013
2010-06-11,0,0.0,-0.021290219699793306,0.04425497360941935
2010-06-14,0,0.0,0.014777270512741658,0.027070276036804924
2010-06-15,0,0.0,0.02437056658705791,-0.0022123893805309955
2010-06-16,0,0.0,0.010743744531200125,-0.022016222479722004
2010-06-17,0,0.0,-0.011004059513797368,-0.0037750585784950804
2010-06-18,0,0.0,0.0046753331917141,0.001813941435604902
2010-06-21,0,0.0,0.008515081768276771,-0.020169578622816126
2010-06-22,0,0.0,-0.008903859068579769,0.024108878807517813
2010-06-23,0,0.0,-0.016334894407585586,0.036627140974967075
2010-06-24,0,0.0,0.0007902015425006606,0.039099526066350886
2010-06-25,1,1.0,0.032254593234956684,-0.01261950286806895
2010-06-28,1,1.0,-0.0024248623967751265,-0.015333503705596763
2010-06-29,1,1.0,-0.03022475355712406,0.031212959304622548
2010-06-30,1,1.0,-0.004487863921057065,0.043127397803942195
2010-07-01,1,1.0,-0.03554972433529074,0.11377655928718296
2010-07-02,0,0.0,-0.012275169648847532,0.14515681376630576
2010-07-06,0,0.0,-0.001388696237614893,0.14633129516398002
2010-07-07,1,1.0,0.028630131631475552,0.10735989196488863
2010-07-08,1,1.0,0.018862173822356464,0.06904320169626303
2010-07-09,0,0.0,0.00818270370097056,0.07071503680336481
2010-07-12,1,1.0,-0.015231073860915415,0.0708661417322833
2010-07-13,1,1.0,0.029326843661308825,0.012052877138413775
2010-07-14,1,1.0,-0.001816059650765458,-0.01739807842118916
2010-07-15,0,0.0,-0.004554630815959692,-0.01669492630755186
2010-07-16,1,1.0,-0.00930361162671806,-0.010400210637177358
2010-07-19,0,0.0,0.00747593487774462,-0.01006141382464388
2010-07-20,0,0.0,0.010269833518300386,-0.024961200206932137
2010-07-21,0,0.0,-0.013672978163982951,-0.02386259341811975
2010-07-22,1,1.0,0.03529475055849481,-0.07037083913428682
2010-07-23,1,1.0,-0.004185433213783533,-0.07587697000508405
2010-07-26,1,1.0,0.0031723901994526486,-0.09742810084885356
2010-07-27,1,1.0,-0.018799709633705076,-0.06958430157500647
2010-07-28,1,1.0,-0.005177334888594517,-0.04801453412924997
2010-07-29,0,0.0,0.01596326379874574,-0.03997445721583647
2010-07-30,0,0.0,0.006999710412289958,-0.05275840202916927
2010-08-02,1,1.0,0.029983507800799593,-0.11470769230769222
2010-08-03,0,0.0,0.015509866993204093,-0.10361124575860395
2010-08-04,0,0.0,-0.0003636143304107253,-0.09092011152867015
2010-08-05,1,1.0,-0.005957826608387139,-0.091219512195122
2010-08-06,1,1.0,-0.016352488315370135,-0.08293045741911488
2010-08-09,0,0.0,0.00974534327138349,-0.08359931254603473
2010-08-10,0,0.0,-0.015089958566586452,-0.07465104685942167
2010-08-11,0,0.0,-0.02716013597909624,-0.02164169547957482
2010-08-12,0,0.0,-0.03134808293096076,0.0196881606765327
2010-08-13,1,1.0,-0.003839284520012393,0.018437458548879168
2010-08-16,0,0.0,-0.002922425034232995,0.009977384594918185
2010-08-17,1,1.0,0.007818233688445407,-0.015575501583949403
2010-08-18,0,0.0,-0.004895808654212371,-0.023345271256134833
2010-08-19,0,0.0,-0.012546881093592517,0.004835460040295492
2010-08-20,0,0.0,-0.013522856510131732,-0.006671204901293521
2010-08-23,0,0.0,-0.01012597595792092,0.0037133819282080902
2010-08-24,0,0.0,-0.020424468240504545,0.03032004491858522
2010-08-25,0,0.0,0.011583410514888726,0.03552102122936038
2010-08-26,1,1.0,0.017740959011859753,0.04293893129771
2010-08-27,1,1.0,0.024373387241168068,0.013037115870693148
2010-08-30,1,1.0,-0.006406000820402296,0.04230820725666082
2010-08-31,1,1.0,-0.03765279048971035,0.1114972890310023
2010-09-01,1,1.0,0.02796618172051142,0.10274435581992693
2010-09-02,1,1.0,0.013695165713521595,0.0858781170822778
2010-09-03,1,1.0,-0.006287225579910304,0.11151368760064416
2010-09-07,1,1.0,-0.007272759329079697,0.12476344958096769
2010-09-08,0,0.0,0.009015737580891492,0.08961821835231075
2010-09-09,0,0.0,-0.0053727463023904454,0.11326599326599322
2010-09-10,0,0.0,0.028544918489665918,0.07565445026178011
2010-09-13,0,0.0,0.010028084297036825,0.058312815861085915
2010-09-14,0,0.0,-0.005066590896860006,0.08140140661630633
2010-09-15,1,1.0,-0.01126403527097916,0.08943624868282392
2010-09-16,1,1.0,-0.017807779550997743,0.08916599624564234
2010-09-17,0,0.0,-0.012819823370049369,0.12807279641450506
2010-09-20,0,0.0,0.015899014503688115,0.063627857238337
2010-09-21,0,0.0,-0.02504022011823774,0.12294407894736861
2010-09-22,0,0.0,0.00027408524222586407,0.09660180871471631
2010-09-23,0,0.0,0.005738504612168435,0.10558583106267029
2010-09-24,1,1.0,0.016618635522826053,0.09875385233820186
2010-09-27,1,1.0,0.02487888010046464,0.07959743824336674
2010-09-28,0,0.0,-0.004716371902589668,0.07550886408404464
2010-09-29,0,0.0,0.022078818938836408,0.055876685934489516
2010-09-30,0,0.0,0.026617540999955926,0.018761726078799248
2010-10-01,0,0.0,0.02006010803252575,0.01679539046217978
2010-10-04,0,0.0,-0.0017177918334489672,0.030455606041999136
2010-10-05,0,0.0,0.017046559131132722,0.019558131111916028
2010-10-06,0,0.0,0.004577218302165766,0.039418339141930075
2010-10-07,1,1.0,-0.02272963243325993,0.06774034915170876
2010-10-08,1,1.0,0.016097908604507803,0.05335107669973381
2010-10-11,1,1.0,-0.005823845628322462,0.059138476514967134
2010-10-12,0,0.0,-0.006225226085079392,0.07469082894575725
2010-10-13,1,1.0,0.016515250903754962,0.05708779959050939
2010-10-14,0,0.0,-0.0038614745701242483,0.026357151493168987
2010-10-15,0,0.0,-0.018055876640952408,0.044934137633879004
2010-10-18,1,1.0,0.022278601139744992,-0.00878882735372025
2010-10-19,1,1.0,-0.0429261008131641,0.01080809350257652
2010-10-20,1,1.0,0.02922808676428014,-0.0006102770657880064
2010-10-21,1,1.0,-0.023463659774768646,0.020242409096588837
2010-10-22,1,1.0,0.01389772958164557,0.001109057301293767
2010-10-25,1,1.0,0.010419953303652878,-0.014756097560975533
2010-10-26,1,1.0,0.007290433262679274,0.007384987893462464
2010-10-27,0,0.0,-0.008510689667908506,0.024053724053724038
2010-10-28,0,0.0,0.003656311203110479,0.0429440389294404
2010-10-29,0,0.0,-0.009165967014080057,0.03278084714548805
2010-11-01,0,0.0,0.018128119770181087,0.045936821798890796
2010-11-02,0,0.0,0.011627341063742755,0.04850434989870108
2010-11-03,0,0.0,0.006414847371831041,0.056009473060982876
2010-11-04,0,0.0,0.023869157064611346,0.032836166030755044
2010-11-05,0,0.0,0.004153692368693395,0.021185952792170448
2010-11-08,0,0.0,0.002529900153410183,0.014126564832893122
2010-11-09,0,0.0,-0.0003446097328915693,0.015050551470588097
2010-11-10,0,0.0,0.008351973496393661,0.0004557365842543723
2010-11-11,0,0.0,0.0,0.009684402415403994
2010-11-12,0,0.0,-0.03336345585414978,0.040523029803274796
2010-11-15,0,0.0,-0.00011780644414881162,0.04453345900094252
2010-11-16,1,1.0,-0.030502932995392956,0.06534677517308388
2010-11-17,1,1.0,-0.02334832039435692,0.09436777321894801
2010-11-18,1,1.0,0.017867519877110997,0.08304836345872023
2010-11-19,1,1.0,-0.002812941376614501,0.09369259032455592
2010-11-22,1,1.0,-0.005034082704290273,0.10573609059576568
2010-11-23,1,1.0,-0.005554541220566591,0.1243965837356108
2010-11-24,1,1.0,0.029514337420721157,0.09349837759884631
2010-11-26,0,0.0,0.007900448083981841,0.09073566233456538
2010-11-29,1,1.0,0.02193484169434444,0.06298845211711177
2010-11-30,1,1.0,-0.018958471856165525,0.06811697574892997
2010-12-01,1,1.0,0.030786067992469586,0.053371757925072
2010-12-02,1,1.0,0.014079097093605152,0.04103205273925892
2010-12-03,1,1.0,0.013547283278757028,0.002354788069073713
2010-12-06,1,1.0,0.0016805785144170923,0.0108586141273928
2010-12-07,0,0.0,-0.007190234325386754,-0.0036080730634794585
2010-12-08,0,0.0,-0.004407035778446699,-0.002604756511891325
2010-12-09,0,0.0,0.00056609115579114,0.010073571024335037
2010-12-10,0,0.0,-0.006130809393801088,0.03758114110010246
2010-12-13,0,0.0,0.009182176399439282,0.036447754457233014
2010-12-14,0,0.0,-0.003277765014302695,0.034642816710064556
2010-12-15,0,0.0,0.003729028559866633,0.03237085495150017
2010-12-16,0,0.0,-0.010772911353617305,0.04184243529814163
2010-12-17,0,0.0,0.0035281434196550794,0.032151783685526
2010-12-20,0,0.0,0.007470323365165593,-0.0013531799729364518
2010-12-21,0,0.0,0.006967103134342451,-0.012094064949608045
2010-12-22,0,0.0,0.005917507358661925,-0.0343983079149505
2010-12-23,0,0.0,0.011180721996242524,-0.06340819022457073
2010-12-27,0,0.0,0.0016498931312416867,-0.05319265853390471
2010-12-28,0,0.0,0.005370758785980994,-0.07684739833843464
2010-12-29,0,0.0,-0.003833310646545027,-0.03270053769340492
2010-12-30,1,1.0,-0.014145445278467386,0.012687813021702845
2010-12-31,1,1.0,0.016885022905557462,-0.020135697089078457
2011-01-03,1,1.0,0.0022954592797708303,-0.019761982749208453
2011-01-04,1,1.0,-0.024313276315135024,0.00033560800984451435
2011-01-05,1,1.0,0.010128641323178445,-0.026910299003322178
2011-01-06,1,1.0,-0.021604914893026548,-0.023424238995134176
2011-01-07,1,1.0,-0.0034005927125450273,-0.025207221528329726
2011-01-10,1,1.0,0.013197416746963635,-0.040900941281936255
2011-01-11,1,1.0,0.020738198161435347,-0.062232466249588426
2011-01-12,1,1.0,0.008089243935367517,-0.08121937942297218
2011-01-13,0,0.0,-0.0050207483770242645,-0.08458255826676883
2011-01-14,0,0.0,0.0015307241125776063,-0.09177318911832193
2011-01-18,0,0.0,-0.0016401512615626323,-0.08295031735609541
2011-01-19,0,0.0,-0.005816841292945244,-0.06384149697303244
2011-01-20,0,0.0,-0.025529506441798674,-0.039859981933152676
2011-01-21,0,0.0,-0.003846593723587779,0.05021537066424855
2011-01-24,0,0.0,-0.01691855626957352,0.10721697025593742
2011-01-25,0,0.0,-0.019323148075183722,0.1263516690173954
2011-01-26,1,1.0,0.012497972641902331,0.1203714451538014
2011-01-27,1,1.0,-0.01993031972012957,0.14979277679100048
2011-01-28,1,1.0,0.0428802655900701,0.13023255813953477
2011-01-31,1,1.0,0.03170970152472013,0.12396966699637325
2011-02-01,1,1.0,-0.01606415755577981,0.13826222917132003
2011-02-02,1,1.0,0.0026767805409664883,0.1621742036088216
2011-02-03,1,1.0,-0.004017862547951433,0.1783717289197048
2011-02-04,1,1.0,-0.017485921298082734,0.195629907818368
2011-02-07,0,0.0,-0.01802885141836966,0.2096176129779838
2011-02-08,0,0.0,-0.005228010745897704,0.19662201514269087
2011-02-09,0,0.0,-0.003033133449966135,0.18168010281574945
2011-02-10,0,0.0,-0.001754078681633675,0.18445692883895137
2011-02-11,0,0.0,-0.012365464042009503,0.15215072875933172
2011-02-14,0,0.0,-0.008687945155822871,0.17128854888835762
2011-02-15,0,0.0,-0.006355318471055635,0.22061830867316257
2011-02-16,0,0.0,0.008027359945040642,0.20596658711217192
2011-02-17,0,0.0,0.014806311353833472,0.20352733686067023
2011-02-18,0,0.0,-0.00023518344416960138,0.22933082441491237
2011-02-22,1,1.0,0.08582481733366776,0.13556395035078236
2011-02-23,1,1.0,0.03593581862168368,0.0937109537692628
2011-02-24,1,1.0,-0.0021889829973817192,0.09454241886674322
2011-02-25,1,1.0,0.0071744524011600665,0.07273104019892261
2011-02-28,1,1.0,0.005991134540448314,0.07456230690010308
2011-03-01,0,0.0,0.02572194875948577,0.04185486299307439
2011-03-02,0,0.0,0.0261530507611565,0.038329911019849436
2011-03-03,0,0.0,-0.0034281829940681612,0.05523940345368912
2011-03-04,0,0.0,0.023466605770393396,0.03641939812152575
2011-03-07,0,0.0,0.00982316801718968,0.02325139982917328
2011-03-08,0,0.0,-0.0029463500856208133,0.031600989910527254
2011-03-09,0,0.0,-0.006397730105608508,0.052016476674010846
2011-03-10,0,0.0,-0.016029698192034657,0.09286479120023354
2011-03-11,0,0.0,-0.015598491576335412,0.08265770219497726
2011-03-14,0,0.0,0.0005930612015281968,0.044960474308300365
2011-03-15,0,0.0,-0.04001945103179941,0.09636943330247856
2011-03-16,0,0.0,0.007786126826161268,0.09939789774466792
2011-03-17,1,1.0,0.03489775564326444,0.07588449788114716
2011-03-18,1,1.0,-0.004048788427228961,0.055808430635266186
2011-03-21,1,1.0,0.012781611427825579,0.04708870652598678
2011-03-22,0,0.0,0.02097810025302765,0.06036544532670049
2011-03-23,0,0.0,0.006484241275580595,0.06187624750499007
2011-03-24,0,0.0,-0.0016171228256555957,0.06321401370906321
2011-03-25,0,0.0,-0.0014290480210283247,0.06511583563733433
2011-03-28,0,0.0,-0.012954170499757174,0.08470156461271001
2011-03-29,0,0.0,0.0076967861204913016,0.07705577918343869
2011-03-30,0,0.0,-0.005188826862458513,0.09238921001926786
2011-03-31,0,0.0,0.02276397168396594,0.06441284490064982
2011-04-01,0,0.0,0.012725913297984915,0.028358902835890258
2011-04-04,0,0.0,0.005470828240119834,0.0060107268355835556
2011-04-05,0,0.0,-0.0029635139303361945,-0.07354850677054343
2011-04-06,0,0.0,0.005180400114445554,-0.10620040597896283
2011-04-07,0,0.0,0.0131990917127585,-0.08650519031141869
2011-04-08,0,0.0,0.022064022619961654,-0.07909503874588043
2011-04-11,1,1.0,-0.02498213521413256,-0.10611872146118725
2011-04-12,1,1.0,-0.03484673133016819,-0.068274231678487
2011-04-13,1,1.0,0.008005693805356717,-0.06932457786116324
2011-04-14,1,1.0,0.01054458517435704,-0.10043627587487243
2011-04-15,1,1.0,0.013278203386076982,-0.11697352752587703
2011-04-18,1,1.0,-0.022885141984470416,-0.06729147141518282
2011-04-19,1,1.0,0.0044885057589965395,-0.08574360888225425
2011-04-20,1,1.0,0.033578055928073426,-0.10546734031035725
2011-04-21,1,1.0,0.007908021082198367,-0.1312209094163981
2011-04-25,1,1.0,-0.0003581020629135829,-0.11237464183381099
2011-04-26,0,0.0,0.0003581020629135862,-0.09792337987826708
2011-04-27,0,0.0,0.005267163897968792,-0.10800463004184842
2011-04-28,0,0.0,0.00062308070910728,-0.10500088983804945
2011-04-29,0,0.0,0.008947218299696426,-0.09427639121615661
2011-05-02,0,0.0,-0.003179933781108646,-0.11262496682296738
2011-05-03,0,0.0,-0.02173318111440536,-0.09213381555153706
2011-05-04,0,0.0,-0.01650067065524303,-0.07822410147991547
2011-05-05,1,1.0,-0.08534983788893297,-0.008209029932926293
2011-05-06,1,1.0,-0.030699707105764758,0.023846392071848892
2011-05-09,1,1.0,0.03499520344631693,0.004485645933014383
2011-05-10,1,1.0,0.030143168713991156,-0.013927846019924535
2011-05-11,1,1.0,-0.05476600702413085,0.014507560277891313
2011-05-12,1,1.0,0.006618831759912261,-0.013498426875063415
2011-05-13,1,1.0,0.006877745327427854,0.001612740651144147
2011-05-16,1,1.0,-0.02345610291535239,-0.02146321329068206
2011-05-17,0,0.0,-0.00527651112995865,-0.015041493775933638
2011-05-18,0,0.0,0.031852427374369274,-0.06531350482315113
2011-05-19,0,0.0,-0.015493196343142189,-0.04857638534544332
2011-05-20,0,0.0,0.011768422318078035,-0.054967221381744855
2011-05-23,0,0.0,-0.02130451098873484,-0.021636101380589412
2011-05-24,0,0.0,0.021102776067735817,-0.08503984666599408
2011-05-25,0,0.0,0.016507803207646006,-0.0981345505060528
2011-05-26,0,0.0,-0.005971355322981242,-0.09512876821720903
2011-05-27,0,0.0,0.003984862814347765,-0.07635712865380784
2011-05-31,0,0.0,0.02085868619069394,-0.07643622200584234
2011-06-01,0,0.0,-0.023646421966622748,-0.049850448654037885
2011-06-02,0,0.0,0.0010961089234551539,-0.05577133751618359
